merge_key,Structure Author,PubMed Central ID,PubMed ID,Release Date,Ligand,PDB ID,Disulfide Bond Count per Deposited Model,DOI,Title,Expression Host,Source Organism,Molecular Weight (Entity),Oligomeric State,Glycosylation Site,SLC_ID,GENE,RESOLUTION,XRAY/EM,METHOD,AGGREGATION STATE,RECONSTRUCTION METHOD
8TYU,"Wang, H., Shears, S.B.",,,2024-06-12,,8TYU,,,"Co-ordination of cellular phosphate uptake and efflux requires an organelle-based receptor for the inositol pyrophosphate, IP8",Escherichia coli,Homo sapiens,20.989,Monomer,,XPR1,XPR1,1.40 Å,: Monomer -,X-RAY DIFFRACTION,,
5IJH,"Wild, R., Hothorn, M.",,27080106.0,2016-04-27,,5IJH,1.0,10.1126/science.aad9858,Control of eukaryotic phosphate homeostasis by inositol polyphosphate sensor domains.,Escherichia coli BL21(DE3),Homo sapiens,25.359,Monomer,,XPR1,XPR1,2.43 Å,: Monomer -,X-RAY DIFFRACTION,,
8TYV,"Wang, H., Shears, S.B.",,,2024-06-12,,8TYV,,,"Co-ordination of cellular phosphate uptake and efflux requires an organelle-based receptor for the inositol pyrophosphate, IP8",Escherichia coli,Homo sapiens,20.989,Monomer,,XPR1,XPR1,1.85 Å,: Monomer -,X-RAY DIFFRACTION,,
7N4X,"Li, X., Long, T.",PMC8373123,34407950.0,2021-09-01,,7N4X,6.0,10.1126/sciadv.abh3997,Structures of dimeric human NPC1L1 provide insight into mechanisms for cholesterol absorption.,Homo sapiens,Homo sapiens,145.875,Monomer,N-Glycosylation,NPC1L1,NPC1,3.33 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7N4X,"Li, X., Long, T.",PMC8373123,34407950.0,2021-09-01,,7N4X,6.0,10.1126/sciadv.abh3997,Structures of dimeric human NPC1L1 provide insight into mechanisms for cholesterol absorption.,Homo sapiens,Homo sapiens,145.875,Monomer,N-Glycosylation,NPC1L1,NPC1L1,3.33 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3F,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,,6V3F,13.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1L1,NPC1,3.70 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3F,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,,6V3F,13.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1L1,NPC1L1,3.70 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3H,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,QO1,6V3H,14.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1L1,NPC1,3.50 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6V3H,"Huang, C.S., Yu, X., Min, X., Wang, Z.",,,2020-07-01,QO1,6V3H,14.0,10.1126/sciadv.abb1989,Cryo-EM structures of NPC1L1 reveal mechanisms of cholesterol transport and ezetimibe inhibition,Homo sapiens,Rattus norvegicus,147.64,Monomer,N-Glycosylation,NPC1L1,NPC1L1,3.50 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DFW,"Hu, M., Sun, S.",PMC8284890,34272236.0,2021-08-11,,7DFW,5.0,10.1126/sciadv.abg3188,Structural insights into the mechanism of human NPC1L1-mediated cholesterol uptake.,Homo sapiens,Homo sapiens,141.212,Monomer,N-Glycosylation,NPC1L1,NPC1,2.69 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DFW,"Hu, M., Sun, S.",PMC8284890,34272236.0,2021-08-11,,7DFW,5.0,10.1126/sciadv.abg3188,Structural insights into the mechanism of human NPC1L1-mediated cholesterol uptake.,Homo sapiens,Homo sapiens,141.212,Monomer,N-Glycosylation,NPC1L1,NPC1L1,2.69 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7N4V,"Li, X., Long, T.",PMC8373123,34407950.0,2021-09-01,,7N4V,12.0,10.1126/sciadv.abh3997,Structures of dimeric human NPC1L1 provide insight into mechanisms for cholesterol absorption.,Homo sapiens,Homo sapiens,145.904,Homo 2-mer,N-Glycosylation,NPC1L1,NPC1,3.58 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7N4V,"Li, X., Long, T.",PMC8373123,34407950.0,2021-09-01,,7N4V,12.0,10.1126/sciadv.abh3997,Structures of dimeric human NPC1L1 provide insight into mechanisms for cholesterol absorption.,Homo sapiens,Homo sapiens,145.904,Homo 2-mer,N-Glycosylation,NPC1L1,NPC1L1,3.58 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DFZ,"Hu, M., Sun, S.",PMC8284890,34272236.0,2021-08-11,H56,7DFZ,6.0,10.1126/sciadv.abg3188,Structural insights into the mechanism of human NPC1L1-mediated cholesterol uptake.,Homo sapiens,Homo sapiens,139.612,Monomer,N-Glycosylation,NPC1L1,NPC1,3.58 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DFZ,"Hu, M., Sun, S.",PMC8284890,34272236.0,2021-08-11,H56,7DFZ,6.0,10.1126/sciadv.abg3188,Structural insights into the mechanism of human NPC1L1-mediated cholesterol uptake.,Homo sapiens,Homo sapiens,139.612,Monomer,N-Glycosylation,NPC1L1,NPC1L1,3.58 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7N4U,"Li, X., Long, T.",PMC8373123,34407950.0,2021-09-01,,7N4U,12.0,10.1126/sciadv.abh3997,Structures of dimeric human NPC1L1 provide insight into mechanisms for cholesterol absorption.,Homo sapiens,Homo sapiens,145.904,Homo 2-mer,N-Glycosylation,NPC1L1,NPC1,3.34 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7N4U,"Li, X., Long, T.",PMC8373123,34407950.0,2021-09-01,,7N4U,12.0,10.1126/sciadv.abh3997,Structures of dimeric human NPC1L1 provide insight into mechanisms for cholesterol absorption.,Homo sapiens,Homo sapiens,145.904,Homo 2-mer,N-Glycosylation,NPC1L1,NPC1L1,3.34 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DF8,"Hu, M., Sun, S., Sui, S.",PMC8284890,34272236.0,2021-08-04,,7DF8,5.0,10.1126/sciadv.abg3188,Structural insights into the mechanism of human NPC1L1-mediated cholesterol uptake.,Homo sapiens,Homo sapiens,139.683,Monomer,N-Glycosylation,NPC1L1,NPC1,3.03 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DF8,"Hu, M., Sun, S., Sui, S.",PMC8284890,34272236.0,2021-08-04,,7DF8,5.0,10.1126/sciadv.abg3188,Structural insights into the mechanism of human NPC1L1-mediated cholesterol uptake.,Homo sapiens,Homo sapiens,139.683,Monomer,N-Glycosylation,NPC1L1,NPC1L1,3.03 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
3QNT,"Kwon, H.J.",PMC3078110,21525977.0,2011-05-11,,3QNT,9.0,10.1371/journal.pone.0018722,The Structure of the NPC1L1 N-Terminal Domain in a Closed Conformation.,Trichoplusia ni,Homo sapiens,28.075,Monomer,,NPC1L1,NPC1,2.83 Å,: Monomer -,X-RAY DIFFRACTION,,
3QNT,"Kwon, H.J.",PMC3078110,21525977.0,2011-05-11,,3QNT,9.0,10.1371/journal.pone.0018722,The Structure of the NPC1L1 N-Terminal Domain in a Closed Conformation.,Trichoplusia ni,Homo sapiens,28.075,Monomer,,NPC1L1,NPC1L1,2.83 Å,: Monomer -,X-RAY DIFFRACTION,,
7B00,"Rodriguez, C.F., Escudero-Bravo, P., Garcia-Martin, C., Boskovic, J., Errasti-Murugarren, E., Palacin, M., Llorca, O.",PMC8670485,34848541.0,2021-10-27,,7B00,1.0,10.1073/pnas.2113573118,Structural basis for substrate specificity of heteromeric transporters of neutral amino acids.,Homo sapiens,Homo sapiens,58.42,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC3A2,3.98 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7B00,"Rodriguez, C.F., Escudero-Bravo, P., Garcia-Martin, C., Boskovic, J., Errasti-Murugarren, E., Palacin, M., Llorca, O.",PMC8670485,34848541.0,2021-10-27,,7B00,1.0,10.1073/pnas.2113573118,Structural basis for substrate specificity of heteromeric transporters of neutral amino acids.,Homo sapiens,Homo sapiens,58.42,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC7A8 ,3.98 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7B00,"Rodriguez, C.F., Escudero-Bravo, P., Garcia-Martin, C., Boskovic, J., Errasti-Murugarren, E., Palacin, M., Llorca, O.",PMC8670485,34848541.0,2021-10-27,,7B00,1.0,10.1073/pnas.2113573118,Structural basis for substrate specificity of heteromeric transporters of neutral amino acids.,Homo sapiens,Homo sapiens,58.004,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC3A2,3.98 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7B00,"Rodriguez, C.F., Escudero-Bravo, P., Garcia-Martin, C., Boskovic, J., Errasti-Murugarren, E., Palacin, M., Llorca, O.",PMC8670485,34848541.0,2021-10-27,,7B00,1.0,10.1073/pnas.2113573118,Structural basis for substrate specificity of heteromeric transporters of neutral amino acids.,Homo sapiens,Homo sapiens,58.004,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC7A8 ,3.98 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMH,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMH,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC3A2,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMH,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMH,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC7A8 ,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMH,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMH,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,60.56,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC3A2,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMH,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMH,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,60.56,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC7A8 ,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMI,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMI,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC3A2,2.90 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMI,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMI,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC7A8 ,2.90 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMI,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMI,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,60.56,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC3A2,2.90 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CMI,"Yan, R.H., Zhou, J.Y., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7653941,33298890.0,2020-12-23,,7CMI,1.0,10.1038/s41421-020-00207-4,Structural insight into the substrate recognition and transport mechanism of the human LAT2-4F2hc complex.,Homo sapiens,Homo sapiens,60.56,Hetero 2-mer,N-Glycosylation,SLC7A8 ,SLC7A8 ,2.90 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8A6L,"Jeckelmann, J.M., Fotiadis, D.",PMC9618567,36310334.0,2022-11-09,,8A6L,2.0,10.1038/s41598-022-23270-1,"Structure of the human heterodimeric transporter 4F2hc-LAT2 in complex with Anticalin, an alternative binding protein for applications in single-particle cryo-EM.",Komagataella pastoris,Homo sapiens,60.064,Hetero 3-mer,,SLC7A8 ,SLC7A8 ,3.18 Å,: Hetero 3-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8A6L,"Jeckelmann, J.M., Fotiadis, D.",PMC9618567,36310334.0,2022-11-09,,8A6L,2.0,10.1038/s41598-022-23270-1,"Structure of the human heterodimeric transporter 4F2hc-LAT2 in complex with Anticalin, an alternative binding protein for applications in single-particle cryo-EM.",Komagataella pastoris,Homo sapiens,60.121,Hetero 3-mer,,SLC7A8 ,SLC7A8 ,3.18 Å,: Hetero 3-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8A6L,"Jeckelmann, J.M., Fotiadis, D.",PMC9618567,36310334.0,2022-11-09,,8A6L,2.0,10.1038/s41598-022-23270-1,"Structure of the human heterodimeric transporter 4F2hc-LAT2 in complex with Anticalin, an alternative binding protein for applications in single-particle cryo-EM.",Escherichia coli,Homo sapiens,21.327,Hetero 3-mer,,SLC7A8 ,SLC7A8 ,3.18 Å,: Hetero 3-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7TTH,"Zhao, Y.X., Cao, E.H.",PMC9271165,35759661.0,2022-06-29,,7TTH,6.0,10.1073/pnas.2109083119,Structure of the human cation-chloride cotransport KCC1 in an outward-open state.,Homo sapiens,Homo sapiens,120.77,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,3.25 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7TTI,"Zhao, Y.X., Cao, E.H.",PMC9271165,35759661.0,2022-06-29,,7TTI,6.0,10.1073/pnas.2109083119,Structure of the human cation-chloride cotransport KCC1 in an outward-open state.,Homo sapiens,Homo sapiens,120.77,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,3.50 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7AIR,"Ebenhoch, R., Chi, G., Man, H., Wang, D., McKinley, G., Mukhopadhyay, S.M.M., MacLean, E.M., Chalk, R., Moreau, C., Snee, M., Bohstedt, T., Singh, N.K., Abrusci, P., Liko, I., Tehan, B.G., Almeida, F.G., Arrowsmith, C.H., Tang, H., Robinson, C.V., Bountra, C., Edwards, A.M., Marsden, B.D., Burgess-Brown, N.A., Duerr, K.L., Structural Genomics Consortium (SGC)",PMC8280820,34031912.0,2021-06-02,,7AIR,6.0,10.15252/embj.2020107294,"Phospho-regulation, nucleotide binding and ion access control in potassium-chloride cotransporters.",Homo sapiens,Homo sapiens,119.61,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,3.66 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7AIR,"Ebenhoch, R., Chi, G., Man, H., Wang, D., McKinley, G., Mukhopadhyay, S.M.M., MacLean, E.M., Chalk, R., Moreau, C., Snee, M., Bohstedt, T., Singh, N.K., Abrusci, P., Liko, I., Tehan, B.G., Almeida, F.G., Arrowsmith, C.H., Tang, H., Robinson, C.V., Bountra, C., Edwards, A.M., Marsden, B.D., Burgess-Brown, N.A., Duerr, K.L., Structural Genomics Consortium (SGC)",PMC8280820,34031912.0,2021-06-02,,7AIR,6.0,10.15252/embj.2020107294,"Phospho-regulation, nucleotide binding and ion access control in potassium-chloride cotransporters.",Homo sapiens,Homo sapiens,119.69,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,3.66 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6KKR,"Liu, S., Chang, S., Ye, S., Bai, X., Guo, J.",,31649201.0,2019-10-23,,6KKR,6.0,10.1126/science.aay3129,Cryo-EM structures of the human cation-chloride cotransporter KCC1.,Homo sapiens,Homo sapiens,122.055,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,2.90 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6KKT,"Liu, S., Chang, S., Ye, S., Bai, X., Guo, J.",,31649201.0,2019-10-23,,6KKT,6.0,10.1126/science.aay3129,Cryo-EM structures of the human cation-chloride cotransporter KCC1.,Homo sapiens,Homo sapiens,122.055,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,2.90 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6KKU,"Liu, S., Chang, S., Ye, S., Bai, X., Guo, J.",,31649201.0,2019-10-23,,6KKU,6.0,10.1126/science.aay3129,Cryo-EM structures of the human cation-chloride cotransporter KCC1.,Homo sapiens,Homo sapiens,122.055,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,3.50 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7AIP,"Ebenhoch, R., Chi, G., Man, H., Wang, D., McKinley, G., Mukhopadhyay, S.M.M., MacLean, E.M., Chalk, R., Moreau, C., Snee, M., Bohstedt, T., Liko, I., Tehan, B.G., Almeida, F.G., Elkins, J., Singh, N.K., Abrusci, P., Arrowsmith, C.H., Tang, H., Robinson, C.V., Bountra, C., Edwards, A.M., Marsden, B.D., Burgess-Brown, N.A., Duerr, K.L., Structural Genomics Consortium (SGC)",PMC8280820,34031912.0,2021-06-02,,7AIP,6.0,10.15252/embj.2020107294,"Phospho-regulation, nucleotide binding and ion access control in potassium-chloride cotransporters.",Homo sapiens,Homo sapiens,119.77,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,3.12 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7AIQ,"Ebenhoch, R., Chi, G., Man, H., Wang, D., McKinley, G., Mukhopadhyay, S.M.M., MacLean, E.M., Chalk, R., Moreau, C., Snee, M., Bohstedt, T., Singh, N.K., Abrusci, P., Liko, I., Tehan, B.G., Almeida, F.G., Arrowsmith, C.H., Tang, H., Robinson, C.V., Bountra, C., Edwards, A.M., Marsden, B.D., Burgess-Brown, N.A., Duerr, K.L., Structural Genomics Consortium (SGC)",PMC8280820,34031912.0,2021-06-02,,7AIQ,6.0,10.15252/embj.2020107294,"Phospho-regulation, nucleotide binding and ion access control in potassium-chloride cotransporters.",Homo sapiens,Homo sapiens,119.61,Homo 2-mer,N-Glycosylation,SLC12A4,SLC12A4,3.72 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CCS,"Oda, K., Lee, Y., Takemoto, M., Yamashita, K., Nishizawa, T., Nureki, O.",PMC7679960,33016372.0,2020-12-09,,7CCS,1.0,10.1002/pro.3966,"Consensus mutagenesis approach improves the thermal stability of system x c - transporter, xCT, and enables cryo-EM analyses.",Homo sapiens,Homo sapiens,68.07,Hetero 2-mer,,SLC7A11,SLC3A2,6.20 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CCS,"Oda, K., Lee, Y., Takemoto, M., Yamashita, K., Nishizawa, T., Nureki, O.",PMC7679960,33016372.0,2020-12-09,,7CCS,1.0,10.1002/pro.3966,"Consensus mutagenesis approach improves the thermal stability of system x c - transporter, xCT, and enables cryo-EM analyses.",Homo sapiens,Homo sapiens,68.07,Hetero 2-mer,,SLC7A11,SLC7A11,6.20 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CCS,"Oda, K., Lee, Y., Takemoto, M., Yamashita, K., Nishizawa, T., Nureki, O.",PMC7679960,33016372.0,2020-12-09,,7CCS,1.0,10.1002/pro.3966,"Consensus mutagenesis approach improves the thermal stability of system x c - transporter, xCT, and enables cryo-EM analyses.",Homo sapiens,Homo sapiens,55.934,Hetero 2-mer,,SLC7A11,SLC3A2,6.20 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CCS,"Oda, K., Lee, Y., Takemoto, M., Yamashita, K., Nishizawa, T., Nureki, O.",PMC7679960,33016372.0,2020-12-09,,7CCS,1.0,10.1002/pro.3966,"Consensus mutagenesis approach improves the thermal stability of system x c - transporter, xCT, and enables cryo-EM analyses.",Homo sapiens,Homo sapiens,55.934,Hetero 2-mer,,SLC7A11,SLC7A11,6.20 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7P9U,"Parker, J.L., Deme, J.C., Lea, S.M., Newstead, S.",PMC8654953,34880232.0,2021-11-17,,7P9U,1.0,10.1038/s41467-021-27414-1,Molecular basis for redox control by the human cystine/glutamate antiporter system xc .,Homo sapiens,Homo sapiens,69.162,Hetero 2-mer,,SLC7A11,SLC3A2,3.70 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7P9U,"Parker, J.L., Deme, J.C., Lea, S.M., Newstead, S.",PMC8654953,34880232.0,2021-11-17,,7P9U,1.0,10.1038/s41467-021-27414-1,Molecular basis for redox control by the human cystine/glutamate antiporter system xc .,Homo sapiens,Homo sapiens,69.162,Hetero 2-mer,,SLC7A11,SLC7A11,3.70 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7P9U,"Parker, J.L., Deme, J.C., Lea, S.M., Newstead, S.",PMC8654953,34880232.0,2021-11-17,,7P9U,1.0,10.1038/s41467-021-27414-1,Molecular basis for redox control by the human cystine/glutamate antiporter system xc .,Homo sapiens,Homo sapiens,56.467,Hetero 2-mer,,SLC7A11,SLC3A2,3.70 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7P9U,"Parker, J.L., Deme, J.C., Lea, S.M., Newstead, S.",PMC8654953,34880232.0,2021-11-17,,7P9U,1.0,10.1038/s41467-021-27414-1,Molecular basis for redox control by the human cystine/glutamate antiporter system xc .,Homo sapiens,Homo sapiens,56.467,Hetero 2-mer,,SLC7A11,SLC7A11,3.70 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7P9V,"Parker, J.L., Deme, J.C., Lea, S.M., Newstead, S.",PMC8654953,34880232.0,2021-11-17,,7P9V,1.0,10.1038/s41467-021-27414-1,Molecular basis for redox control by the human cystine/glutamate antiporter system xc .,Homo sapiens,Homo sapiens,69.162,Hetero 2-mer,N-Glycosylation,SLC7A11,SLC7A11,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7P9V,"Parker, J.L., Deme, J.C., Lea, S.M., Newstead, S.",PMC8654953,34880232.0,2021-11-17,,7P9V,1.0,10.1038/s41467-021-27414-1,Molecular basis for redox control by the human cystine/glutamate antiporter system xc .,Homo sapiens,Homo sapiens,56.467,Hetero 2-mer,N-Glycosylation,SLC7A11,SLC7A11,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7EPZ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Chi, X.M., Zhou, Q.",PMC9253326,35352032.0,2022-04-06,,7EPZ,1.0,10.1038/s41422-022-00642-w,The structure of erastin-bound xCT-4F2hc complex reveals molecular mechanisms underlying erastin-induced ferroptosis.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A11,SLC3A2,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7EPZ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Chi, X.M., Zhou, Q.",PMC9253326,35352032.0,2022-04-06,,7EPZ,1.0,10.1038/s41422-022-00642-w,The structure of erastin-bound xCT-4F2hc complex reveals molecular mechanisms underlying erastin-induced ferroptosis.,Homo sapiens,Homo sapiens,70.161,Hetero 2-mer,N-Glycosylation,SLC7A11,SLC7A11,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7EPZ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Chi, X.M., Zhou, Q.",PMC9253326,35352032.0,2022-04-06,,7EPZ,1.0,10.1038/s41422-022-00642-w,The structure of erastin-bound xCT-4F2hc complex reveals molecular mechanisms underlying erastin-induced ferroptosis.,Homo sapiens,Homo sapiens,57.61,Hetero 2-mer,N-Glycosylation,SLC7A11,SLC3A2,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7EPZ,"Yan, R.H., Li, Y.N., Zhang, Y.Y., Chi, X.M., Zhou, Q.",PMC9253326,35352032.0,2022-04-06,,7EPZ,1.0,10.1038/s41422-022-00642-w,The structure of erastin-bound xCT-4F2hc complex reveals molecular mechanisms underlying erastin-induced ferroptosis.,Homo sapiens,Homo sapiens,57.61,Hetero 2-mer,N-Glycosylation,SLC7A11,SLC7A11,3.40 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6UKN,"Reid, M.S., Kern, D.M., Brohawn, S.G.",PMC7200160,32286222.0,2020-06-10,,6UKN,3.0,10.7554/eLife.52505,Cryo-EM structure of the potassium-chloride cotransporter KCC4 in lipid nanodiscs.,Spodoptera frugiperda,Mus musculus,120.611,Monomer,N-Glycosylation,SLC12A7,SLC12A7,3.65 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
